,state,"state, full name",population (2015),marketid,totalsales,logshare_oo,make,logshare,mmr,sellingprice,odometer,condition,year_2015,year_2014,year_2013,year_2012,year_2011,year_2010,year_2009,year_2008,year_2007,year_2006,year_2005,year_2004,year_2003,year_2002,year_2001,year_2000,year_1999,body_suv,body_sedan,body_convertible,body_coupe,body_wagon,body_hatchback,body_pickup,body_van,color_white,color_gray,color_black,color_red,color_silver,color_other_color,color_blue,color_gold,color_green,interior_black,interior_beige,interior_tan,interior_other_interior,interior_gray
1314,nv,Nevada (US),2890845.0,73,16,-5.534729215110597e-06,infiniti,-12.237996540550485,29710.714285714286,30428.571428571428,43711.642857142855,36.142857142857146,0.14285714285714285,0.07142857142857142,0.42857142857142855,0.21428571428571427,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.6428571428571429,0.2857142857142857,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.21428571428571427,0.21428571428571427,0.2857142857142857,0.0,0.21428571428571427,0.07142857142857142,0.0,0.0,0.0,0.5714285714285714,0.21428571428571427,0.0,0.07142857142857142,0.14285714285714285
1315,nv,Nevada (US),2890845.0,73,16,-5.534729215110597e-06,jeep,-10.851702179430596,18167.410714285714,18231.25,48840.28571428572,34.19642857142857,0.07142857142857142,0.2857142857142857,0.14285714285714285,0.10714285714285714,0.03571428571428571,0.03571428571428571,0.05357142857142857,0.10714285714285714,0.125,0.017857142857142856,0.0,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30357142857142855,0.125,0.125,0.14285714285714285,0.07142857142857142,0.05357142857142857,0.14285714285714285,0.0,0.03571428571428571,0.625,0.05357142857142857,0.03571428571428571,0.0,0.2857142857142857
1316,nv,Nevada (US),2890845.0,73,16,-5.534729215110597e-06,kia,-9.706569875127594,14309.232954545454,14333.238636363636,24772.920454545456,40.14772727272727,0.13068181818181818,0.6931818181818182,0.11363636363636363,0.017045454545454544,0.011363636363636364,0.0,0.0,0.005681818181818182,0.011363636363636364,0.005681818181818182,0.0,0.005681818181818182,0.005681818181818182,0.0,0.0,0.0,0.0,0.14204545454545456,0.6193181818181818,0.0,0.0,0.13068181818181818,0.017045454545454544,0.0,0.09090909090909091,0.17613636363636365,0.1875,0.09659090909090909,0.07954545454545454,0.19886363636363635,0.1590909090909091,0.056818181818181816,0.017045454545454544,0.028409090909090908,0.3352272727272727,0.20454545454545456,0.028409090909090908,0.005681818181818182,0.42613636363636365
1317,nv,Nevada (US),2890845.0,73,16,-5.534729215110597e-06,lexus,-12.392147220377744,20114.583333333332,20566.666666666668,75182.41666666667,30.416666666666668,0.08333333333333333,0.0,0.16666666666666666,0.0,0.0,0.25,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.08333333333333333,0.0,0.16666666666666666,0.08333333333333333,0.0,0.08333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.08333333333333333,0.25
1318,nv,Nevada (US),2890845.0,73,16,-5.534729215110597e-06,mercedes-benz,-10.025023606246128,27735.9375,27280.859375,39910.828125,35.6796875,0.015625,0.078125,0.34375,0.234375,0.09375,0.03125,0.0390625,0.03125,0.046875,0.03125,0.015625,0.015625,0.015625,0.0078125,0.0,0.0,0.0,0.2265625,0.609375,0.078125,0.0859375,0.0,0.0,0.0,0.0,0.2421875,0.1484375,0.3515625,0.0390625,0.1953125,0.0078125,0.015625,0.0,0.0,0.65625,0.1328125,0.03125,0.03125,0.1484375
1319,nv,Nevada (US),2890845.0,73,16,-5.534729215110597e-06,nissan,-10.097930377054215,12694.327731092437,12717.226890756303,48212.336134453784,33.142857142857146,0.04201680672268908,0.31092436974789917,0.31092436974789917,0.1092436974789916,0.06722689075630252,0.03361344537815126,0.008403361344537815,0.01680672268907563,0.01680672268907563,0.05042016806722689,0.0,0.0,0.01680672268907563,0.008403361344537815,0.0,0.008403361344537815,0.0,0.24369747899159663,0.5378151260504201,0.0,0.058823529411764705,0.0,0.08403361344537816,0.06722689075630252,0.008403361344537815,0.15966386554621848,0.15966386554621848,0.15966386554621848,0.08403361344537816,0.2605042016806723,0.08403361344537816,0.07563025210084033,0.01680672268907563,0.0,0.7394957983193278,0.058823529411764705,0.008403361344537815,0.025210084033613446,0.16806722689075632
1320,nv,Nevada (US),2890845.0,73,16,-5.534729215110597e-06,other_make,-9.093228687836007,18835.153846153848,18795.846153846152,48113.39384615385,35.15076923076923,0.04,0.16615384615384615,0.18153846153846154,0.2246153846153846,0.046153846153846156,0.046153846153846156,0.052307692307692305,0.043076923076923075,0.06461538461538462,0.06153846153846154,0.03076923076923077,0.018461538461538463,0.009230769230769232,0.006153846153846154,0.0,0.003076923076923077,0.006153846153846154,0.29846153846153844,0.24615384615384617,0.046153846153846156,0.033846153846153845,0.033846153846153845,0.24923076923076923,0.09230769230769231,0.0,0.2,0.15384615384615385,0.20307692307692307,0.10461538461538461,0.11384615384615385,0.08615384615384615,0.11692307692307692,0.0,0.021538461538461538,0.6707692307692308,0.13538461538461538,0.024615384615384615,0.021538461538461538,0.1476923076923077
1321,nv,Nevada (US),2890845.0,73,16,-5.534729215110597e-06,toyota,-10.032866783707153,15492.125984251968,15807.992125984252,48982.1968503937,34.574803149606296,0.023622047244094488,0.4094488188976378,0.14960629921259844,0.15748031496062992,0.031496062992125984,0.023622047244094488,0.023622047244094488,0.047244094488188976,0.047244094488188976,0.007874015748031496,0.015748031496062992,0.015748031496062992,0.023622047244094488,0.007874015748031496,0.015748031496062992,0.0,0.0,0.2204724409448819,0.5039370078740157,0.007874015748031496,0.007874015748031496,0.023622047244094488,0.06299212598425197,0.09448818897637795,0.07874015748031496,0.30708661417322836,0.11023622047244094,0.05511811023622047,0.12598425196850394,0.2283464566929134,0.06299212598425197,0.07086614173228346,0.031496062992125984,0.007874015748031496,0.16535433070866143,0.13385826771653545,0.015748031496062992,0.05511811023622047,0.6299212598425197
1322,nv,Nevada (US),2890845.0,73,16,-5.534729215110597e-06,volkswagen,-11.115853754472182,10350.581395348838,10487.209302325582,61571.41860465116,31.627906976744185,0.023255813953488372,0.16279069767441862,0.20930232558139536,0.13953488372093023,0.09302325581395349,0.06976744186046512,0.09302325581395349,0.046511627906976744,0.046511627906976744,0.046511627906976744,0.023255813953488372,0.0,0.0,0.023255813953488372,0.023255813953488372,0.0,0.0,0.023255813953488372,0.6046511627906976,0.023255813953488372,0.0,0.023255813953488372,0.32558139534883723,0.0,0.0,0.16279069767441862,0.11627906976744186,0.3023255813953488,0.06976744186046512,0.18604651162790697,0.06976744186046512,0.06976744186046512,0.0,0.023255813953488372,0.7441860465116279,0.13953488372093023,0.0,0.023255813953488372,0.09302325581395349
1323,nv,Nevada (US),2890845.0,97,16,-5.534729215110597e-06,bmw,-10.533248448312062,21540.25974025974,20763.636363636364,63373.72727272727,34.01298701298701,0.0,0.025974025974025976,0.06493506493506493,0.36363636363636365,0.11688311688311688,0.06493506493506493,0.05194805194805195,0.07792207792207792,0.05194805194805195,0.15584415584415584,0.012987012987012988,0.012987012987012988,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.6233766233766234,0.1038961038961039,0.09090909090909091,0.0,0.0,0.0,0.0,0.12987012987012986,0.2597402597402597,0.4155844155844156,0.03896103896103896,0.09090909090909091,0.025974025974025976,0.025974025974025976,0.0,0.012987012987012988,0.6233766233766234,0.18181818181818182,0.05194805194805195,0.09090909090909091,0.05194805194805195
1324,nv,Nevada (US),2890845.0,97,16,-5.534729215110597e-06,chevrolet,-9.853173349319468,13780.756578947368,13650.33552631579,62480.98026315789,33.26315789473684,0.02631578947368421,0.16447368421052633,0.3684210526315789,0.06578947368421052,0.039473684210526314,0.05921052631578947,0.019736842105263157,0.07894736842105263,0.046052631578947366,0.05263157894736842,0.046052631578947366,0.006578947368421052,0.013157894736842105,0.0,0.0,0.0,0.013157894736842105,0.34210526315789475,0.42105263157894735,0.046052631578947366,0.046052631578947366,0.019736842105263157,0.039473684210526314,0.06578947368421052,0.019736842105263157,0.21710526315789475,0.1118421052631579,0.14473684210526316,0.09210526315789473,0.21052631578947367,0.07236842105263158,0.09210526315789473,0.046052631578947366,0.013157894736842105,0.5592105263157895,0.07894736842105263,0.013157894736842105,0.02631578947368421,0.3223684210526316
1325,nv,Nevada (US),2890845.0,97,16,-5.534729215110597e-06,chrysler,-11.092864236247484,9902.84090909091,9892.045454545454,72090.54545454546,31.295454545454547,0.022727272727272728,0.18181818181818182,0.29545454545454547,0.045454545454545456,0.022727272727272728,0.0,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.022727272727272728,0.045454545454545456,0.022727272727272728,0.06818181818181818,0.0,0.0,0.0,0.022727272727272728,0.3181818181818182,0.13636363636363635,0.0,0.1590909090909091,0.0,0.0,0.36363636363636365,0.20454545454545456,0.06818181818181818,0.25,0.09090909090909091,0.11363636363636363,0.06818181818181818,0.1590909090909091,0.045454545454545456,0.0,0.6136363636363636,0.045454545454545456,0.045454545454545456,0.022727272727272728,0.2727272727272727
1326,nv,Nevada (US),2890845.0,97,16,-5.534729215110597e-06,dodge,-10.34445437701249,11606.451612903225,11734.956989247312,65347.63440860215,33.26881720430107,0.010752688172043012,0.08602150537634409,0.45161290322580644,0.053763440860215055,0.010752688172043012,0.07526881720430108,0.021505376344086023,0.07526881720430108,0.07526881720430108,0.06451612903225806,0.03225806451612903,0.043010752688172046,0.0,0.0,0.0,0.0,0.0,0.16129032258064516,0.2903225806451613,0.0,0.043010752688172046,0.053763440860215055,0.0,0.1827956989247312,0.26881720430107525,0.1827956989247312,0.23655913978494625,0.0967741935483871,0.06451612903225806,0.1935483870967742,0.07526881720430108,0.15053763440860216,0.0,0.0,0.6881720430107527,0.010752688172043012,0.010752688172043012,0.021505376344086023,0.26881720430107525
1327,nv,Nevada (US),2890845.0,97,16,-5.534729215110597e-06,ford,-9.753089890762485,15520.089285714286,15068.154761904761,63697.732142857145,33.125,0.017857142857142856,0.23214285714285715,0.2857142857142857,0.10119047619047619,0.05952380952380952,0.07142857142857142,0.011904761904761904,0.023809523809523808,0.06547619047619048,0.06547619047619048,0.017857142857142856,0.011904761904761904,0.017857142857142856,0.005952380952380952,0.005952380952380952,0.005952380952380952,0.0,0.30357142857142855,0.19642857142857142,0.07142857142857142,0.05952380952380952,0.011904761904761904,0.05357142857142857,0.24404761904761904,0.05952380952380952,0.23809523809523808,0.14285714285714285,0.15476190476190477,0.10714285714285714,0.17857142857142858,0.05952380952380952,0.08928571428571429,0.011904761904761904,0.017857142857142856,0.4880952380952381,0.13095238095238096,0.011904761904761904,0.017857142857142856,0.35119047619047616
1328,nv,Nevada (US),2890845.0,97,16,-5.534729215110597e-06,honda,-10.60038775114969,13271.875,13150.0,51269.15277777778,33.291666666666664,0.0,0.19444444444444445,0.3055555555555556,0.1388888888888889,0.1111111111111111,0.041666666666666664,0.041666666666666664,0.013888888888888888,0.027777777777777776,0.041666666666666664,0.013888888888888888,0.0,0.013888888888888888,0.027777777777777776,0.013888888888888888,0.0,0.013888888888888888,0.19444444444444445,0.4305555555555556,0.0,0.125,0.0,0.16666666666666666,0.0,0.08333333333333333,0.18055555555555555,0.19444444444444445,0.2222222222222222,0.027777777777777776,0.125,0.08333333333333333,0.08333333333333333,0.041666666666666664,0.041666666666666664,0.3333333333333333,0.2222222222222222,0.041666666666666664,0.0,0.4027777777777778
1329,nv,Nevada (US),2890845.0,97,16,-5.534729215110597e-06,hyundai,-10.94522823744142,12638.235294117647,12656.862745098038,42857.62745098039,35.98039215686274,0.0392156862745098,0.11764705882352941,0.5098039215686274,0.0784313725490196,0.11764705882352941,0.0,0.0392156862745098,0.0196078431372549,0.0392156862745098,0.0,0.0196078431372549,0.0196078431372549,0.0,0.0,0.0,0.0,0.0,0.21568627450980393,0.6666666666666666,0.0,0.0,0.0,0.11764705882352941,0.0,0.0,0.13725490196078433,0.11764705882352941,0.0784313725490196,0.17647058823529413,0.2549019607843137,0.11764705882352941,0.11764705882352941,0.0,0.0,0.2549019607843137,0.27450980392156865,0.0196078431372549,0.0392156862745098,0.4117647058823529
1330,nv,Nevada (US),2890845.0,97,16,-5.534729215110597e-06,infiniti,-12.574468777171699,13920.0,13790.0,91279.6,27.3,0.0,0.0,0.1,0.1,0.3,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.3,0.6,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.5,0.1,0.1,0.0,0.1,0.1,0.0,0.4,0.2,0.0,0.2,0.2
1331,nv,Nevada (US),2890845.0,97,16,-5.534729215110597e-06,jeep,-11.47585648850359,19230.0,18911.666666666668,47715.333333333336,34.06666666666667,0.03333333333333333,0.2,0.16666666666666666,0.16666666666666666,0.1,0.03333333333333333,0.0,0.03333333333333333,0.1,0.0,0.06666666666666667,0.03333333333333333,0.0,0.06666666666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.03333333333333333,0.36666666666666664,0.03333333333333333,0.2,0.16666666666666666,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.6666666666666666,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.2
1332,nv,Nevada (US),2890845.0,97,16,-5.534729215110597e-06,kia,-11.321705808676331,11722.142857142857,11827.142857142857,48203.8,35.94285714285714,0.02857142857142857,0.2571428571428571,0.2571428571428571,0.14285714285714285,0.14285714285714285,0.08571428571428572,0.02857142857142857,0.0,0.0,0.0,0.0,0.05714285714285714,0.0,0.0,0.0,0.0,0.0,0.37142857142857144,0.4857142857142857,0.0,0.0,0.05714285714285714,0.02857142857142857,0.0,0.05714285714285714,0.17142857142857143,0.14285714285714285,0.2,0.14285714285714285,0.2,0.05714285714285714,0.02857142857142857,0.05714285714285714,0.0,0.34285714285714286,0.2571428571428571,0.02857142857142857,0.0,0.37142857142857144
1333,nv,Nevada (US),2890845.0,97,16,-5.534729215110597e-06,lexus,-11.78601141680743,20253.409090909092,19954.545454545456,79407.40909090909,34.77272727272727,0.0,0.045454545454545456,0.18181818181818182,0.13636363636363635,0.0,0.13636363636363635,0.0,0.13636363636363635,0.18181818181818182,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.45454545454545453,0.5,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.09090909090909091,0.13636363636363635,0.3181818181818182,0.09090909090909091,0.13636363636363635,0.0,0.18181818181818182,0.045454545454545456,0.0,0.2727272727272727,0.45454545454545453,0.045454545454545456,0.045454545454545456,0.18181818181818182
1334,nv,Nevada (US),2890845.0,97,16,-5.534729215110597e-06,mercedes-benz,-11.380546308699264,19537.121212121212,18559.090909090908,83244.27272727272,29.96969696969697,0.0,0.0,0.15151515151515152,0.09090909090909091,0.0,0.12121212121212122,0.09090909090909091,0.09090909090909091,0.15151515151515152,0.12121212121212122,0.09090909090909091,0.0,0.06060606060606061,0.0,0.030303030303030304,0.0,0.0,0.30303030303030304,0.45454545454545453,0.06060606060606061,0.09090909090909091,0.030303030303030304,0.0,0.0,0.06060606060606061,0.15151515151515152,0.15151515151515152,0.5151515151515151,0.030303030303030304,0.09090909090909091,0.030303030303030304,0.030303030303030304,0.0,0.0,0.6060606060606061,0.21212121212121213,0.06060606060606061,0.0,0.12121212121212122
1335,nv,Nevada (US),2890845.0,97,16,-5.534729215110597e-06,nissan,-10.14085542177125,12568.640350877193,12583.780701754386,53727.17543859649,34.50877192982456,0.02631578947368421,0.21929824561403508,0.35964912280701755,0.08771929824561403,0.043859649122807015,0.06140350877192982,0.017543859649122806,0.06140350877192982,0.008771929824561403,0.043859649122807015,0.03508771929824561,0.02631578947368421,0.008771929824561403,0.0,0.0,0.0,0.0,0.32456140350877194,0.42105263157894735,0.017543859649122806,0.017543859649122806,0.008771929824561403,0.10526315789473684,0.07017543859649122,0.03508771929824561,0.17543859649122806,0.21052631578947367,0.13157894736842105,0.09649122807017543,0.19298245614035087,0.11403508771929824,0.05263157894736842,0.017543859649122806,0.008771929824561403,0.5964912280701754,0.06140350877192982,0.017543859649122806,0.017543859649122806,0.30701754385964913
1336,nv,Nevada (US),2890845.0,97,16,-5.534729215110597e-06,other_make,-9.51576170445632,15444.014084507042,15527.699530516433,66067.69953051643,32.84507042253521,0.009389671361502348,0.09859154929577464,0.1643192488262911,0.13615023474178403,0.056338028169014086,0.028169014084507043,0.03755868544600939,0.11267605633802817,0.08450704225352113,0.0892018779342723,0.03755868544600939,0.06572769953051644,0.046948356807511735,0.009389671361502348,0.009389671361502348,0.004694835680751174,0.009389671361502348,0.3051643192488263,0.3474178403755869,0.03286384976525822,0.03286384976525822,0.04225352112676056,0.10328638497652583,0.10328638497652583,0.03286384976525822,0.2112676056338028,0.2112676056338028,0.215962441314554,0.04225352112676056,0.13145539906103287,0.06572769953051644,0.06103286384976526,0.03286384976525822,0.028169014084507043,0.5727699530516432,0.1643192488262911,0.04225352112676056,0.014084507042253521,0.20657276995305165
1337,nv,Nevada (US),2890845.0,97,16,-5.534729215110597e-06,toyota,-10.032866783707153,16138.976377952757,15972.047244094489,45150.25196850394,34.37007874015748,0.023622047244094488,0.49606299212598426,0.2125984251968504,0.07086614173228346,0.05511811023622047,0.015748031496062992,0.015748031496062992,0.007874015748031496,0.047244094488188976,0.015748031496062992,0.0,0.0,0.023622047244094488,0.007874015748031496,0.0,0.0,0.007874015748031496,0.1889763779527559,0.6456692913385826,0.007874015748031496,0.0,0.007874015748031496,0.007874015748031496,0.047244094488188976,0.09448818897637795,0.2125984251968504,0.1889763779527559,0.10236220472440945,0.08661417322834646,0.23622047244094488,0.05511811023622047,0.07086614173228346,0.015748031496062992,0.031496062992125984,0.15748031496062992,0.13385826771653545,0.0,0.015748031496062992,0.6929133858267716
1338,nv,Nevada (US),2890845.0,97,16,-5.534729215110597e-06,volkswagen,-11.47585648850359,9954.166666666666,10103.333333333334,64786.3,30.5,0.0,0.06666666666666667,0.36666666666666664,0.06666666666666667,0.03333333333333333,0.06666666666666667,0.1,0.0,0.1,0.13333333333333333,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.2,0.5333333333333333,0.03333333333333333,0.0,0.03333333333333333,0.16666666666666666,0.0,0.03333333333333333,0.16666666666666666,0.13333333333333333,0.23333333333333334,0.03333333333333333,0.26666666666666666,0.03333333333333333,0.13333333333333333,0.0,0.0,0.6666666666666666,0.16666666666666666,0.0,0.03333333333333333,0.13333333333333333
1339,nv,Nevada (US),2890845.0,128,16,-5.534729215110597e-06,bmw,-12.169003669063535,19276.666666666668,18183.333333333332,63209.26666666667,31.4,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.26666666666666666,0.0,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.2,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.2,0.7333333333333333,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.0,0.4,0.06666666666666667,0.2,0.0,0.06666666666666667,0.3333333333333333,0.26666666666666666,0.0,0.06666666666666667,0.3333333333333333
1340,nv,Nevada (US),2890845.0,128,16,-5.534729215110597e-06,chevrolet,-10.766180005992434,13868.032786885246,13684.426229508197,61519.86885245902,31.0327868852459,0.04918032786885246,0.11475409836065574,0.3442622950819672,0.11475409836065574,0.11475409836065574,0.01639344262295082,0.03278688524590164,0.01639344262295082,0.06557377049180328,0.04918032786885246,0.01639344262295082,0.04918032786885246,0.01639344262295082,0.0,0.0,0.0,0.0,0.19672131147540983,0.4262295081967213,0.0,0.03278688524590164,0.03278688524590164,0.08196721311475409,0.19672131147540983,0.03278688524590164,0.3114754098360656,0.14754098360655737,0.08196721311475409,0.04918032786885246,0.16393442622950818,0.09836065573770492,0.09836065573770492,0.04918032786885246,0.0,0.5409836065573771,0.06557377049180328,0.03278688524590164,0.01639344262295082,0.3442622950819672
1341,nv,Nevada (US),2890845.0,128,16,-5.534729215110597e-06,chrysler,-11.741559654236594,12720.652173913044,12615.217391304348,67552.73913043478,31.0,0.0,0.30434782608695654,0.2608695652173913,0.043478260869565216,0.0,0.043478260869565216,0.0,0.0,0.17391304347826086,0.08695652173913043,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,0.2608695652173913,0.08695652173913043,0.043478260869565216,0.043478260869565216,0.0,0.0,0.4782608695652174,0.13043478260869565,0.13043478260869565,0.30434782608695654,0.08695652173913043,0.2608695652173913,0.0,0.08695652173913043,0.0,0.0,0.7391304347826086,0.043478260869565216,0.0,0.0,0.21739130434782608
1342,nv,Nevada (US),2890845.0,128,16,-5.534729215110597e-06,dodge,-11.443066665680599,11030.645161290322,11479.032258064517,71127.19354838709,30.548387096774192,0.0,0.0967741935483871,0.25806451612903225,0.06451612903225806,0.03225806451612903,0.06451612903225806,0.12903225806451613,0.16129032258064516,0.0967741935483871,0.0,0.06451612903225806,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.1935483870967742,0.3225806451612903,0.0,0.06451612903225806,0.12903225806451613,0.0,0.03225806451612903,0.25806451612903225,0.1935483870967742,0.06451612903225806,0.12903225806451613,0.16129032258064516,0.12903225806451613,0.03225806451612903,0.1935483870967742,0.0967741935483871,0.0,0.6451612903225806,0.03225806451612903,0.0967741935483871,0.0,0.22580645161290322
1343,nv,Nevada (US),2890845.0,128,16,-5.534729215110597e-06,ford,-10.67236125077478,15254.850746268658,15236.567164179105,53882.567164179105,34.53731343283582,0.014925373134328358,0.3283582089552239,0.1791044776119403,0.11940298507462686,0.0,0.05970149253731343,0.029850746268656716,0.029850746268656716,0.029850746268656716,0.029850746268656716,0.05970149253731343,0.029850746268656716,0.04477611940298507,0.0,0.014925373134328358,0.0,0.029850746268656716,0.16417910447761194,0.31343283582089554,0.1044776119402985,0.04477611940298507,0.014925373134328358,0.029850746268656716,0.22388059701492538,0.1044776119402985,0.3582089552238806,0.16417910447761194,0.1044776119402985,0.11940298507462686,0.13432835820895522,0.07462686567164178,0.014925373134328358,0.0,0.029850746268656716,0.3880597014925373,0.16417910447761194,0.029850746268656716,0.04477611940298507,0.373134328358209
1344,nv,Nevada (US),2890845.0,128,16,-5.534729215110597e-06,honda,-12.574468777171699,12267.5,12605.0,51431.7,28.6,0.1,0.0,0.2,0.1,0.2,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.3,0.4,0.0,0.2,0.0,0.1,0.0,0.0,0.1,0.0,0.4,0.0,0.3,0.0,0.1,0.0,0.1,0.7,0.0,0.0,0.0,0.3
1345,nv,Nevada (US),2890845.0,128,16,-5.534729215110597e-06,hyundai,-11.048412473676649,10450.54347826087,10977.173913043478,49586.13043478261,34.47826086956522,0.0,0.021739130434782608,0.7608695652173914,0.06521739130434782,0.0,0.021739130434782608,0.021739130434782608,0.0,0.0,0.0,0.06521739130434782,0.021739130434782608,0.021739130434782608,0.0,0.0,0.0,0.0,0.08695652173913043,0.8043478260869565,0.0,0.0,0.0,0.10869565217391304,0.0,0.0,0.10869565217391304,0.08695652173913043,0.13043478260869565,0.10869565217391304,0.21739130434782608,0.15217391304347827,0.1956521739130435,0.0,0.0,0.13043478260869565,0.2608695652173913,0.10869565217391304,0.0,0.5
1346,nv,Nevada (US),2890845.0,128,16,-5.534729215110597e-06,infiniti,-12.93114372111043,21257.14285714286,21585.714285714286,62337.0,26.428571428571427,0.0,0.14285714285714285,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.2857142857142857,0.5714285714285714,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,0.0,0.0,0.42857142857142855
1347,nv,Nevada (US),2890845.0,128,16,-5.534729215110597e-06,jeep,-12.237996540550485,13451.785714285714,13475.0,54554.92857142857,31.142857142857142,0.07142857142857142,0.42857142857142855,0.0,0.07142857142857142,0.0,0.0,0.0,0.14285714285714285,0.07142857142857142,0.0,0.07142857142857142,0.07142857142857142,0.0,0.0,0.07142857142857142,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.14285714285714285,0.2857142857142857,0.0,0.14285714285714285,0.07142857142857142,0.0,0.07142857142857142,0.07142857142857142,0.5,0.0,0.07142857142857142,0.0,0.42857142857142855
1348,nv,Nevada (US),2890845.0,128,16,-5.534729215110597e-06,kia,-10.025023606246128,15799.4140625,16445.703125,15396.90625,39.8203125,0.140625,0.7734375,0.046875,0.0234375,0.0,0.0,0.0,0.0078125,0.0,0.0,0.0,0.0078125,0.0,0.0,0.0,0.0,0.0,0.2578125,0.4921875,0.0,0.0,0.2265625,0.015625,0.0,0.0078125,0.171875,0.1953125,0.125,0.0703125,0.1796875,0.140625,0.0703125,0.0,0.046875,0.46875,0.1875,0.0390625,0.0,0.3046875
1349,nv,Nevada (US),2890845.0,128,16,-5.534729215110597e-06,lexus,-12.679829292829526,18908.333333333332,20188.88888888889,65241.88888888889,30.77777777777778,0.0,0.0,0.2222222222222222,0.0,0.1111111111111111,0.0,0.0,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.2222222222222222,0.1111111111111111
1350,nv,Nevada (US),2890845.0,128,16,-5.534729215110597e-06,mercedes-benz,-11.741559654236594,14742.391304347826,14200.0,85230.0,31.956521739130434,0.0,0.08695652173913043,0.043478260869565216,0.043478260869565216,0.0,0.043478260869565216,0.08695652173913043,0.08695652173913043,0.17391304347826086,0.17391304347826086,0.08695652173913043,0.0,0.08695652173913043,0.0,0.0,0.043478260869565216,0.043478260869565216,0.5217391304347826,0.30434782608695654,0.043478260869565216,0.08695652173913043,0.043478260869565216,0.0,0.0,0.0,0.30434782608695654,0.17391304347826086,0.21739130434782608,0.0,0.08695652173913043,0.08695652173913043,0.043478260869565216,0.08695652173913043,0.0,0.43478260869565216,0.2608695652173913,0.08695652173913043,0.0,0.21739130434782608
1351,nv,Nevada (US),2890845.0,128,16,-5.534729215110597e-06,nissan,-10.88806982360147,13627.777777777777,14248.148148148148,37705.7037037037,34.44444444444444,0.037037037037037035,0.37037037037037035,0.2222222222222222,0.16666666666666666,0.037037037037037035,0.018518518518518517,0.018518518518518517,0.0,0.0,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.018518518518518517,0.0,0.0,0.0,0.0,0.16666666666666666,0.48148148148148145,0.0,0.1111111111111111,0.0,0.14814814814814814,0.05555555555555555,0.037037037037037035,0.18518518518518517,0.16666666666666666,0.16666666666666666,0.07407407407407407,0.14814814814814814,0.037037037037037035,0.18518518518518517,0.018518518518518517,0.018518518518518517,0.6851851851851852,0.09259259259259259,0.037037037037037035,0.018518518518518517,0.16666666666666666
